SITECODE,End year,Start year,Summer only,EVI score,Number of images
EE0010140,2023,2021,True,0.5451136079713368,70
EE0010190,2023,2021,True,0.7170376176997312,64
EE0010142,2023,2021,True,0.5537079054845053,70
EE0010152,2023,2021,True,0.5923129867822171,64
EE0020324,2023,2021,True,0.4927373951865029,48
EE0020317,2023,2021,True,0.6032554248085313,70
EE0020319,2023,2021,True,0.5498740298343822,54
EE0040207,2023,2021,True,0.7219866875692842,55
EE0040002,2023,2021,True,0.03125094953680997,70
EE0040213,2023,2021,True,0.5175931371850407,57
EE0040318,2023,2021,True,0.5280994516934584,58
EE0040387,2023,2021,True,0.5079050283769911,70
EE0040488,2023,2021,True,0.8352388932174775,44
EE0060213,2023,2021,True,0.5158813372141937,64
EE0060218,2023,2021,True,0.5891877561179005,70
EE0060223,2023,2021,True,0.5846512894564354,70
EE0070123,2023,2021,True,0.45802615126522944,70
EE0080316,2023,2021,True,0.5632859461658617,70
EE0080421,2023,2021,True,0.5819756231712936,65
EE0080520,2023,2021,True,0.6981569513744502,65
EE0070103,2023,2021,True,0.4786242121920906,70
EE0070110,2023,2021,True,0.5760875325712327,70
EE0070109,2023,2021,True,0.4852661745388469,70
EE0070112,2023,2021,True,0.5324997128376127,70
EE0080608,2023,2021,True,0.602535888931278,63
SE0410235,2023,2021,True,0.7131998433072594,51
SE0510110,2023,2021,True,0.8636486928606298,66
SE0540162,2023,2021,True,0.6787971577727205,65
SE0620025,2023,2021,True,0.3549803392498831,63
SE0530211,2023,2021,True,0.7118062290907079,57
SE0330260,2023,2021,True,0.46321581424938335,70
SE0420326,2023,2021,True,0.7771708359441566,49
SE0330124,2023,2021,True,0.5027748275426446,70
SE0310505,2023,2021,True,0.6910984904348814,54
SE0530099,2023,2021,True,0.6074306738548583,50
SE0530102,2023,2021,True,0.7212340767663259,55
IE0000090,2023,2021,True,0.5355717224146429,37
IE0000174,2023,2021,True,0.7545575761322024,48
IE0000733,2023,2021,True,0.7253395448795749,26
IE0001312,2023,2021,True,0.4411400910329374,35
SE0220126,2023,2021,True,0.40829716344705813,52
SE0220129,2023,2021,True,0.02825831364579877,58
SE0220130,2023,2021,True,0.5964849337241576,55
IE0001818,2023,2021,True,0.48802454150434293,57
IE0001898,2023,2021,True,0.7564783838201116,47
SE0310806,2023,2021,True,0.6047731515709942,70
SE0320014,2023,2021,True,0.1853533658553665,70
IE0002280,2023,2021,True,0.4772727138794935,36
SI3000138,2023,2021,True,0.7110702189559448,47
IE0000108,2023,2021,True,0.5074561112598962,45
IE0000163,2023,2021,True,0.41815488094804404,40
IE0000030,2023,2021,True,0.7744231940379626,37
SI3000033,2023,2021,True,0.8615109252105227,38
IE0001190,2023,2021,True,0.2823698129985279,56
SI3000120,2023,2021,True,0.5697841914500062,48
SI3000129,2023,2021,True,0.637971355595223,38
SI3000126,2023,2021,True,0.7090272273188408,47
SI3000181,2023,2021,True,0.6402791865373779,49
SI3000183,2023,2021,True,0.5383759206249045,38
SI3000184,2023,2021,True,0.5556462034574711,38
SI3000275,2023,2021,True,0.6178357368953491,47
SI3000261,2023,2021,True,0.5560033192494085,47
SI3000267,2023,2021,True,0.6858737963627685,51
SI3000270,2023,2021,True,0.5322539358201281,61
SI3000273,2023,2021,True,0.7080976423286827,48
SI3000264,2023,2021,True,0.42125032101674337,49
SI3000268,2023,2021,True,0.6231921896367262,47
SI3000274,2023,2021,True,0.6719938642824221,51
SI3000276,2023,2021,True,0.604414209295402,70
SI3000279,2023,2021,True,0.7893621282694773,48
SI3000288,2023,2021,True,0.5943062348515974,47
SI3000303,2023,2021,True,0.6511286164173967,50
SI3000262,2023,2021,True,0.5091130713339845,50
SI3000263,2023,2021,True,0.6363240883189683,70
SI3000271,2023,2021,True,0.6536697208676381,49
SI3000225,2023,2021,True,0.6679357708536893,50
SI3000226,2023,2021,True,0.648730271933467,53
SE0430024,2023,2021,True,0.6173883405122753,44
SE0510125,2023,2021,True,0.7282373617754889,49
SE0210367,2023,2021,True,0.298810934515444,64
SE0210368,2023,2021,True,0.31005968627072805,66
SE0230216,2023,2021,True,0.4366592951370081,60
SE0410057,2023,2021,True,0.7680257709563965,55
SE0430022,2023,2021,True,0.7361097675718348,44
SE0510133,2023,2021,True,0.6970012675708036,62
SE0520025,2023,2021,True,0.23277719783949521,63
SE0530039,2023,2021,True,0.6547823149103063,53
SE0530042,2023,2021,True,0.38476413531357934,54
SE0630238,2023,2021,True,0.4503383673093336,70
LV0534000,2023,2021,True,0.4575773994565967,47
FI0100002,2023,2021,True,0.27028147228245275,61
FI0414006,2023,2021,True,0.4045762296948162,64
FI1200401,2023,2021,True,0.4175879821729485,70
FI1300211,2023,2021,True,0.2627693245748854,63
FI1301104,2023,2021,True,0.40800938428413147,66
FI0416001,2023,2021,True,0.4623915937899265,70
NL1000015,2023,2021,True,0.14296267156882794,44
NL1000024,2023,2021,True,0.43282768716086845,43
NL1000029,2023,2021,True,0.533166859806867,60
NL2003045,2023,2021,True,0.6939032617655629,55
NL2011015,2023,2021,True,0.6890354526843881,40
NL3000040,2023,2021,True,0.35816432579230184,57
NL3000070,2023,2021,True,0.5143798876052322,43
NL3000401,2023,2021,True,0.5483575181438105,45
NL3004007,2023,2021,True,0.6732605889887388,48
LV0535700,2023,2021,True,0.5862919568046838,49
NL9801019,2023,2021,True,0.5721614833646078,49
NL9801035,2023,2021,True,0.5863075195420243,51
NL9801041,2023,2021,True,0.6949191717086497,66
NL9801055,2023,2021,True,0.49183490174173616,49
NL9801021,2023,2021,True,0.6359262856741706,63
NL9801040,2023,2021,True,0.7275929984562457,57
NL9801072,2023,2021,True,0.6276733992177633,46
NL9801064,2023,2021,True,0.6389125535433116,64
LV0533900,2023,2021,True,0.5723914960966321,49
NL9803030,2023,2021,True,0.5374733129411849,45
NL9803039,2023,2021,True,0.629825944082638,52
LV0533600,2023,2021,True,0.6483971258211607,48
FI1302001,2023,2021,True,0.3269656802147216,70
SE0820287,2023,2021,True,0.4280561802256714,70
SE0720262,2023,2021,True,0.46003023508767493,61
SE0620232,2023,2021,True,0.5024764969998118,56
SE0620236,2023,2021,True,0.4570876355077214,65
SE0610225,2023,2021,True,0.46652798893925457,70
SE0620091,2023,2021,True,0.43972712595991054,70
SE0540323,2023,2021,True,0.6837900488727303,63
SE0430023,2023,2021,True,0.7124852008581174,44
SE0320114,2023,2021,True,0.3438778861878038,56
SE0320115,2023,2021,True,0.07312598987821145,49
SE0330155,2023,2021,True,0.6463575291525022,54
SE0230324,2023,2021,True,0.6343528109050975,68
SE0510123,2023,2021,True,0.5573242935896692,70
SI3000188,2023,2021,True,0.6623149325762832,48
SI3000191,2023,2021,True,0.6962081374997761,48
SI3000051,2023,2021,True,0.6859246424861668,49
SI3000075,2023,2021,True,0.6041577995289514,66
SI3000057,2023,2021,True,0.6241973579767911,48
SI3000070,2023,2021,True,0.5572950960389853,38
SE0210304,2023,2021,True,0.6776621496194942,64
SE0330139,2023,2021,True,0.6672746354223978,70
SE0430031,2023,2021,True,0.6689479085371356,44
SE0510139,2023,2021,True,0.722807253993973,50
SE0510137,2023,2021,True,0.7238643161165536,49
SE0510146,2023,2021,True,0.47436908292592167,62
SE0320140,2023,2021,True,0.6862635135404551,53
SI3000215,2023,2021,True,0.6270586392989586,70
SE0330157,2023,2021,True,0.6638216404083057,53
SI3000195,2023,2021,True,0.6113972955141038,38
SE0210037,2023,2021,True,0.350004629951133,62
SE0310533,2023,2021,True,0.7474505474364392,70
SE0320150,2023,2021,True,0.7259845159379571,61
SE0330142,2023,2021,True,0.6627427690910512,70
SI3000205,2023,2021,True,0.6640243555638361,47
SI3000214,2023,2021,True,0.6530937293262306,49
SI3000221,2023,2021,True,0.63454603167588,70
SI3000232,2023,2021,True,0.6236408327347327,49
SI3000237,2023,2021,True,0.5891613020028824,47
SI3000253,2023,2021,True,0.4595322146102862,47
SI3000255,2023,2021,True,0.6527106844183207,55
SE0430117,2023,2021,True,0.7296446108374691,47
SE0510147,2023,2021,True,0.7242640335115054,53
SE0420107,2023,2021,True,0.6691150050711242,49
SE0420138,2023,2021,True,0.23402178992153425,48
SE0420135,2023,2021,True,0.7540818749641256,47
SE0430135,2023,2021,True,0.7347422768853588,47
SE0430140,2023,2021,True,0.6931644163564904,50
SE0230067,2023,2021,True,0.21104534356510268,70
SE0230055,2023,2021,True,-0.029271089801509245,70
SE0210161,2023,2021,True,0.4975118761317281,59
SI3000108,2023,2021,True,0.42995735011805314,47
SI3000110,2023,2021,True,0.6140811516464432,47
SI3000118,2023,2021,True,0.6980504824671427,50
SI3000119,2023,2021,True,0.5517199510840597,45
SI3000337,2023,2021,True,0.6083399811316396,49
SE0230152,2023,2021,True,0.53905089157122,70
SE0320207,2023,2021,True,0.6673676671676909,70
SE0330156,2023,2021,True,0.6427514409557102,53
SE0420151,2023,2021,True,0.7058084830570602,50
SE0430142,2023,2021,True,0.6898665602430374,52
SE0710202,2023,2021,True,0.4225360092861789,66
FI1400015,2023,2021,True,0.05781976382906082,58
SE0420150,2023,2021,True,0.6495088706718943,53
SE0430133,2023,2021,True,0.49168208764081156,46
SE0530145,2023,2021,True,0.45607563210331625,70
SE0410010,2023,2021,True,0.6714333656810698,52
SE0410012,2023,2021,True,0.753897118940967,52
SE0540063,2023,2021,True,0.6353240231066447,60
SE0540076,2023,2021,True,-0.005628028956484894,59
IE0000106,2023,2021,True,0.7188581954472547,38
IE0000261,2023,2021,True,0.6648741844911766,40
IE0000116,2023,2021,True,0.7933385999720645,48
IE0000319,2023,2021,True,0.7630972318923888,40
IE0000471,2023,2021,True,0.8369995489475431,38
IE0000571,2023,2021,True,0.7291721127069181,34
IE0000532,2023,2021,True,0.7234832636075617,31
SE0110256,2023,2021,True,0.40781404996301457,70
IE0000638,2023,2021,True,0.725966775185801,39
IE0000719,2023,2021,True,0.7618683603983443,26
IE0000725,2023,2021,True,0.7448068398517267,27
IE0000717,2023,2021,True,0.7652069034245268,26
IE0000930,2023,2021,True,0.6182504771278335,42
IE0002112,2023,2021,True,0.8091722400538858,46
SE0410097,2023,2021,True,0.49174438508803264,49
IE0001013,2023,2021,True,0.727132758031919,40
IE0001313,2023,2021,True,0.7681857079227368,38
SE0430179,2023,2021,True,0.7844595676977624,45
IE0001371,2023,2021,True,0.65561470137532,38
IE0001430,2023,2021,True,0.8126340862222807,57
SE0510141,2023,2021,True,0.7157744945539263,49
IE0001899,2023,2021,True,0.5520207933001522,57
IE0002180,2023,2021,True,0.6898211100451993,36
IE0002181,2023,2021,True,0.7466430621265123,36
IE0002287,2023,2021,True,0.04336952674319376,60
SE0430176,2023,2021,True,0.6385682574698439,50
SE0510001,2023,2021,True,0.6270724156076478,55
SE0510151,2023,2021,True,0.5687323944928442,55
SE0510152,2023,2021,True,0.7248933726277761,67
SE0540084,2023,2021,True,0.24601117358802818,68
SE0540085,2023,2021,True,0.03871404950897683,62
SE0410075,2023,2021,True,0.5878610089704139,57
IE0002241,2023,2021,True,0.17428301154414366,35
SE0420155,2023,2021,True,0.7651352211558133,54
SE0420232,2023,2021,True,0.4889341907208329,70
SE0310317,2023,2021,True,0.3537828246686089,59
IE0000668,2023,2021,True,0.7173805257960031,57
IE0001432,2023,2021,True,0.6866259724217185,43
IE0002171,2023,2021,True,0.7400995286966393,39
SI3000017,2023,2021,True,0.6785255343440186,46
SI3000026,2023,2021,True,0.6340323936362666,42
SI3000058,2023,2021,True,0.6799751862487966,38
SI3000021,2023,2021,True,0.7066771371886431,46
SI3000034,2023,2021,True,0.6695854893371616,45
SI3000121,2023,2021,True,0.7074208263397737,38
SE0610135,2023,2021,True,0.4307390195951127,70
SI3000147,2023,2021,True,0.5891085055509644,56
SI3000148,2023,2021,True,0.6157557252086587,52
SI3000146,2023,2021,True,0.6114700521377084,48
SI3000149,2023,2021,True,0.6940237814491127,46
SI3000155,2023,2021,True,0.6222151313721581,46
SI3000167,2023,2021,True,0.5364820158078972,39
SI3000166,2023,2021,True,0.5622684077087565,42
SI3000179,2023,2021,True,0.7045876098919643,70
SI3000150,2023,2021,True,0.7099684136227045,45
SE0540097,2023,2021,True,0.6623800681044992,57
SI3000185,2023,2021,True,0.6924165644874111,38
SI3000194,2023,2021,True,0.6634387464779028,64
SI3000197,2023,2021,True,0.6970948642799334,46
SI3000196,2023,2021,True,0.7011520093682403,39
SI3000201,2023,2021,True,0.49056293877798085,47
SI3000229,2023,2021,True,0.7683968767881516,46
SI3000220,2023,2021,True,0.4881236741973581,60
SI3000231,2023,2021,True,0.5997430397664724,65
SI3000222,2023,2021,True,0.6951858352945003,69
SI3000233,2023,2021,True,0.7187061972246687,70
SI3000172,2023,2021,True,0.49163769716186867,70
SI3000254,2023,2021,True,0.6216973134880215,46
SI3000260,2023,2021,True,0.6828305707743668,46
SI3000256,2023,2021,True,0.6094710725421059,49
SI3000257,2023,2021,True,0.4964542637063119,49
SI3000284,2023,2021,True,0.538044793611341,46
SE0510006,2023,2021,True,0.43433094850914633,70
SE0410123,2023,2021,True,0.5781676804454862,46
SE0410128,2023,2021,True,0.3667131806183192,67
SE0420259,2023,2021,True,0.6406953332663526,49
SI3000285,2023,2021,True,0.5131468985828735,54
SI3000309,2023,2021,True,0.5264154539491653,57
SI3000280,2023,2021,True,0.537219788580553,48
SI3000338,2023,2021,True,0.5516807834169731,56
SI3000335,2023,2021,True,0.6693541488617372,47
SE0540093,2023,2021,True,0.7512150051497599,61
SE0540088,2023,2021,True,0.35183822941622817,57
SI3000348,2023,2021,True,0.6808875211772752,42
SE0320231,2023,2021,True,0.3907452433576007,70
SE0230180,2023,2021,True,0.5594998685321583,57
SE0230187,2023,2021,True,0.5987666294633147,70
SE0210252,2023,2021,True,0.35784704315477245,70
SI3000011,2023,2021,True,0.5819851426026903,47
SI3000063,2023,2021,True,0.6784994324167992,48
SI3000062,2023,2021,True,0.5934483604280243,48
SI3000228,2023,2021,True,0.5778420177927386,57
SE0330068,2023,2021,True,0.16402290147474943,70
SE0420241,2023,2021,True,0.6642029563632118,51
SE0310337,2023,2021,True,0.6614132388310165,52
SE0110005,2023,2021,True,0.2725509482025718,56
SE0110017,2023,2021,True,0.38170426308948757,70
SE0110020,2023,2021,True,0.571168273403461,70
SE0110126,2023,2021,True,0.4640777371528397,55
SE0510034,2023,2021,True,0.7057396055857522,59
SE0110169,2023,2021,True,0.3614672046723965,70
SE0110174,2023,2021,True,0.3925345263938507,67
SE0110186,2023,2021,True,0.47763899383630937,70
SE0110293,2023,2021,True,0.626012946465286,70
SE0110315,2023,2021,True,0.6305245214670938,70
SE0110322,2023,2021,True,0.5904699948615233,70
SE0110355,2023,2021,True,0.46620391627103747,70
SE0110317,2023,2021,True,0.608597376437651,70
SE0110325,2023,2021,True,0.44487154986047794,55
SE0210008,2023,2021,True,0.397440871496363,64
SE0210217,2023,2021,True,0.46976028085126825,70
SE0210218,2023,2021,True,0.26502125168731516,64
LV0402200,2023,2021,True,0.5778141917247321,51
SE0210240,2023,2021,True,0.3440579907890949,62
SE0210266,2023,2021,True,0.61321867778196,65
SE0210278,2023,2021,True,0.08181533822195851,62
SE0210290,2023,2021,True,0.5716372018702127,70
SE0210292,2023,2021,True,0.4686621779534331,58
SE0210293,2023,2021,True,0.45125063348107836,59
SE0210300,2023,2021,True,0.6241632062148328,70
SE0220020,2023,2021,True,0.12808445289155546,55
SE0220077,2023,2021,True,0.05461283292169532,70
SE0220145,2023,2021,True,0.07150625815467439,55
SE0220182,2023,2021,True,0.03421352741857834,70
SE0220226,2023,2021,True,0.6622544011486879,70
SE0220219,2023,2021,True,0.5797563563999785,61
SE0220345,2023,2021,True,0.4876998212319538,60
SE0220343,2023,2021,True,0.6628897472869846,70
SE0220346,2023,2021,True,0.6111501641358733,56
SE0220347,2023,2021,True,0.6216381229130701,70
SE0220408,2023,2021,True,0.47397473009259844,54
SE0220367,2023,2021,True,0.6854007067452305,56
SE0220440,2023,2021,True,0.5063633007024886,55
SE0230124,2023,2021,True,0.5120063908467666,57
SE0230137,2023,2021,True,0.4530315268274175,70
SE0230130,2023,2021,True,0.6064575668233305,70
SE0230134,2023,2021,True,0.5483840074887947,61
SE0230147,2023,2021,True,0.42987282067714283,70
SE0230190,2023,2021,True,0.5677331058220756,62
SE0230160,2023,2021,True,0.6181855972079051,62
SE0230191,2023,2021,True,0.5475505273677698,61
SE0230223,2023,2021,True,0.6181849146431433,65
SE0230238,2023,2021,True,0.4349011348764008,70
SE0230254,2023,2021,True,0.5949748601970363,70
SE0230267,2023,2021,True,0.27658277041217916,70
SE0230269,2023,2021,True,0.4701810991278479,70
SE0230276,2023,2021,True,0.5878679531706753,70
SE0230291,2023,2021,True,0.4998685830476816,63
SE0230294,2023,2021,True,0.6207321800879403,60
SE0230306,2023,2021,True,0.6410359605245275,63
SE0230314,2023,2021,True,0.5677094949245675,70
SE0230326,2023,2021,True,0.6757912470788099,66
SE0230354,2023,2021,True,0.5283204850752757,60
SE0230397,2023,2021,True,0.697987530596765,57
SE0240063,2023,2021,True,0.586946796985577,70
SE0250005,2023,2021,True,0.30285715423509596,70
SE0250008,2023,2021,True,0.09239612582927689,70
SE0250009,2023,2021,True,0.18324775536988827,70
SE0250095,2023,2021,True,0.3370971632725233,70
SE0250145,2023,2021,True,0.13044595421088653,70
LV0412900,2023,2021,True,0.5436390670102758,70
LV0305000,2023,2021,True,0.6842092819055083,70
LV0305100,2023,2021,True,0.6501211846448496,70
LV0303400,2023,2021,True,0.5504136013216939,70
SE0310017,2023,2021,True,0.3694952869360027,57
SE0310206,2023,2021,True,0.6143487092442524,52
SE0310201,2023,2021,True,0.553699881852109,51
SE0310219,2023,2021,True,0.47704752253141375,59
SE0310226,2023,2021,True,0.6074721027241073,70
SE0310318,2023,2021,True,0.6747186645451514,57
SE0310319,2023,2021,True,0.5113702529117098,70
SE0310323,2023,2021,True,0.6155335715066691,59
SE0310331,2023,2021,True,0.5736180960129718,51
SE0310345,2023,2021,True,0.6119343579002955,59
SE0310412,2023,2021,True,0.6690410467398717,53
SE0310416,2023,2021,True,0.6978932976904607,56
SE0310411,2023,2021,True,0.3167238091092479,52
SE0310409,2023,2021,True,0.43706190708164383,70
SE0310415,2023,2021,True,0.6420966941258476,58
SE0310413,2023,2021,True,0.5843258517079348,70
SE0310512,2023,2021,True,0.5176980624666422,70
SE0310616,2023,2021,True,0.6163604232984183,60
SE0310727,2023,2021,True,0.625768355476039,70
SE0310730,2023,2021,True,0.3466114292568013,70
SE0310733,2023,2021,True,0.38759105275666006,59
SE0310736,2023,2021,True,0.6605943661022777,70
SE0320040,2023,2021,True,0.12017966864022317,70
SE0320072,2023,2021,True,0.5198247557469822,70
SE0320105,2023,2021,True,0.37571252787134135,70
SE0320101,2023,2021,True,0.04120532983771887,70
SE0320106,2023,2021,True,0.39970027184876106,64
SE0320110,2023,2021,True,0.7137803112584596,70
SE0320111,2023,2021,True,0.5775752396643727,65
SE0320112,2023,2021,True,0.627449815261026,70
SE0320109,2023,2021,True,0.48645406493515564,63
SE0320133,2023,2021,True,0.7166373374058341,52
SE0320135,2023,2021,True,0.7378485455961448,68
SE0320132,2023,2021,True,0.7002202444657198,54
SE0320119,2023,2021,True,0.24037260124310925,70
SE0320131,2023,2021,True,0.636926887438802,70
SE0320130,2023,2021,True,0.6989063494290608,70
SE0320128,2023,2021,True,0.5891292485147067,70
SE0320139,2023,2021,True,0.3439674847062439,70
SE0320144,2023,2021,True,0.460645103531306,70
SE0320147,2023,2021,True,0.7421115410662538,70
SE0320148,2023,2021,True,0.6930515667933864,68
SE0320155,2023,2021,True,0.604630269096581,69
SE0320156,2023,2021,True,0.37814028468075617,70
SE0320157,2023,2021,True,0.6167088623635626,70
SE0320179,2023,2021,True,0.5965133723542302,70
SE0320195,2023,2021,True,0.7022859765764131,70
SE0320197,2023,2021,True,0.688370320886446,65
FI0409003,2023,2021,True,0.43937885301760377,70
SE0320198,2023,2021,True,0.5667331278702274,51
SE0320199,2023,2021,True,0.6691435295640188,69
SE0320205,2023,2021,True,0.6540332829181617,70
SE0320220,2023,2021,True,0.4237466220791641,70
SE0320223,2023,2021,True,0.6246104455996131,65
SE0330022,2023,2021,True,0.734770652584987,70
SE0330024,2023,2021,True,0.4636418713084838,70
SE0320227,2023,2021,True,0.5062519171632165,70
SE0540100,2023,2021,True,0.6099828853126378,57
SE0330038,2023,2021,True,0.4248970858994907,54
SE0330049,2023,2021,True,0.01588677481780254,57
SE0330036,2023,2021,True,0.30762001193944727,55
SE0330046,2023,2021,True,0.5685100534360461,53
SE0330021,2023,2021,True,0.7109106357033413,70
SE0330054,2023,2021,True,0.01228040479845188,70
SE0330116,2023,2021,True,0.6320848364673146,67
SE0540311,2023,2021,True,0.6512763309848344,68
SE0330115,2023,2021,True,0.7236985796294101,70
SE0330125,2023,2021,True,0.7185177876831692,54
SE0510036,2023,2021,True,0.6497715665715811,56
SE0610190,2023,2021,True,0.37519890432746217,70
SE0330167,2023,2021,True,0.6382233425166278,70
SE0330141,2023,2021,True,0.7076224524406116,70
SE0330160,2023,2021,True,0.4220728963842982,70
SE0330140,2023,2021,True,0.6917199808612475,70
SE0330163,2023,2021,True,0.48979312477111475,58
SE0420250,2023,2021,True,0.7280167656616486,52
SE0420285,2023,2021,True,0.6505650039319674,49
SE0330200,2023,2021,True,0.681762240074113,55
SE0410175,2023,2021,True,0.13343567259313752,51
SE0330192,2023,2021,True,0.44827533913468637,70
SE0330194,2023,2021,True,0.703032629128999,70
SE0330205,2023,2021,True,0.5243212108533203,70
SE0330224,2023,2021,True,0.7017563386497147,70
SE0330206,2023,2021,True,0.5553652791906533,69
SE0330223,2023,2021,True,0.6899059849881305,70
SE0330222,2023,2021,True,0.6463824501590998,68
SE0330235,2023,2021,True,0.6875749483789516,54
SE0330248,2023,2021,True,0.4940531706627036,70
SE0410192,2023,2021,True,0.7208601429443791,52
SE0330219,2023,2021,True,0.6062585714288817,53
SE0510044,2023,2021,True,0.4850545886008842,53
SE0330262,2023,2021,True,0.6144388899922243,54
SE0330271,2023,2021,True,0.6503165334994133,70
SE0330267,2023,2021,True,0.4430478547097384,70
SE0330268,2023,2021,True,0.5896668298536555,51
SE0340023,2023,2021,True,0.029769098334879757,45
SE0340049,2023,2021,True,0.46626033590322163,43
SE0820618,2023,2021,True,0.3312894253339217,70
SE0340084,2023,2021,True,0.3844498090029982,66
LV0500900,2023,2021,True,0.4154685893618662,48
SE0410042,2023,2021,True,0.1466302026828937,51
SE0410055,2023,2021,True,0.4683367467225523,49
SE0410039,2023,2021,True,0.5955555718940672,49
SE0410062,2023,2021,True,0.3276029112178636,55
SE0410079,2023,2021,True,0.6399868449314411,53
SE0410080,2023,2021,True,0.6372325635144267,52
SE0410084,2023,2021,True,0.3304501579174878,51
SE0410085,2023,2021,True,0.5035517844129812,50
SE0410086,2023,2021,True,0.41442422165945164,50
SE0410071,2023,2021,True,0.44252311254163823,52
SE0410099,2023,2021,True,0.11250314676294887,49
SE0410105,2023,2021,True,0.5289704397105656,47
SE0410133,2023,2021,True,0.12328138532816674,46
SE0410083,2023,2021,True,0.5783248987594045,50
SE0410088,2023,2021,True,0.3635603674707934,48
SE0410114,2023,2021,True,0.29635349014300433,51
SE0410094,2023,2021,True,0.4410024507827181,51
SE0410112,2023,2021,True,0.47763544116005435,46
SE0410117,2023,2021,True,0.6361453492152835,46
SE0410126,2023,2021,True,0.6750077876939957,47
SE0410139,2023,2021,True,0.5580467100175066,49
SE0410134,2023,2021,True,0.09798948647769731,46
SE0410143,2023,2021,True,0.7351286389938994,54
SE0410145,2023,2021,True,0.6654336163064412,55
SE0410148,2023,2021,True,0.5275113751671183,51
SE0410138,2023,2021,True,0.7561757827731551,49
SE0410132,2023,2021,True,0.43691381125532175,50
SE0410135,2023,2021,True,0.4679329505145305,52
SE0410144,2023,2021,True,0.6635728479727234,55
SE0410156,2023,2021,True,0.4155648710463415,54
SE0410162,2023,2021,True,0.7505065223956017,48
SE0410152,2023,2021,True,0.7731482944277471,54
SE0410151,2023,2021,True,0.6540862357162975,51
SE0410160,2023,2021,True,0.6665959582539102,49
SE0410153,2023,2021,True,0.6587174078496146,55
SE0410158,2023,2021,True,0.4070553830516768,53
SE0410161,2023,2021,True,0.6909265856462389,48
SE0410164,2023,2021,True,0.6223618132022625,55
SE0410168,2023,2021,True,0.48879570179088555,65
SE0410167,2023,2021,True,0.489909235383937,61
SE0410163,2023,2021,True,0.07883962706373018,46
SE0410171,2023,2021,True,0.5573906433303836,49
SE0410173,2023,2021,True,0.582425588041308,49
SE0410179,2023,2021,True,0.6190946430022138,50
SE0410177,2023,2021,True,0.7673374360453928,49
SE0410187,2023,2021,True,0.7454644583833226,54
SE0410196,2023,2021,True,0.6846656022867825,52
SE0410188,2023,2021,True,0.6481021239734616,52
SE0410191,2023,2021,True,0.48514539783350114,63
SE0410204,2023,2021,True,0.4065686223662762,50
SE0410197,2023,2021,True,0.5461276727392802,59
SE0410200,2023,2021,True,0.6919126933940885,60
SE0410206,2023,2021,True,0.05616983263642094,50
SE0410198,2023,2021,True,0.5901633745699745,53
SE0410207,2023,2021,True,0.6118924667070421,50
SE0410209,2023,2021,True,0.5974011345021721,49
SE0410211,2023,2021,True,0.5762646589430408,49
SE0410213,2023,2021,True,0.632476781088777,51
SE0410210,2023,2021,True,0.6374228357497914,49
SE0410205,2023,2021,True,0.5632190681279475,49
SE0410214,2023,2021,True,0.7149209670245248,50
SE0410217,2023,2021,True,0.6613094132666747,51
SE0410220,2023,2021,True,0.6288968430900223,51
SE0410208,2023,2021,True,0.629757007473135,50
SE0410218,2023,2021,True,0.7005933156079036,51
SE0410233,2023,2021,True,0.09705717202436225,54
SE0410229,2023,2021,True,0.6679579201003321,50
SE0410232,2023,2021,True,0.6542394991082557,49
SE0410238,2023,2021,True,0.7116514463527281,49
SE0410236,2023,2021,True,0.615598583842888,51
SE0410234,2023,2021,True,0.7330870736649117,55
SE0420075,2023,2021,True,0.6052800904774861,53
SE0410264,2023,2021,True,0.6801774769567799,52
SE0420002,2023,2021,True,0.05023997005074624,70
SE0420106,2023,2021,True,0.7384715186093282,49
SE0420087,2023,2021,True,0.7385159090873799,49
SE0420128,2023,2021,True,0.7390944194883666,51
SE0420130,2023,2021,True,0.604403219292092,54
SE0420133,2023,2021,True,0.7117948974376664,47
SE0420134,2023,2021,True,0.5374142814176736,47
SE0420141,2023,2021,True,0.7784142024320008,49
SE0420179,2023,2021,True,0.5247705994317051,60
SE0420202,2023,2021,True,0.8143188333982075,51
SE0420238,2023,2021,True,0.5545815764718627,48
SE0420154,2023,2021,True,0.7700945947291565,54
SE0420203,2023,2021,True,0.769836914032036,51
SE0420240,2023,2021,True,0.3249001607689686,49
SE0420249,2023,2021,True,0.6155095808154368,50
SE0420235,2023,2021,True,0.4642178942816566,50
SE0420248,2023,2021,True,0.7255972650378174,49
SE0420244,2023,2021,True,0.6600713962436646,47
SE0420252,2023,2021,True,0.7004344969554197,51
SE0420204,2023,2021,True,0.7424856395889825,51
SE0420245,2023,2021,True,0.6931998619786791,49
SE0420254,2023,2021,True,0.6745509284684904,49
SE0420246,2023,2021,True,0.7377858600061119,48
SE0420262,2023,2021,True,0.49183790524005316,49
SE0420270,2023,2021,True,0.592452111363232,59
SE0420272,2023,2021,True,0.7836090709154416,47
SE0420247,2023,2021,True,0.7044184532415267,49
SE0420274,2023,2021,True,0.19007984078397636,55
SE0420273,2023,2021,True,0.7010723597662184,59
SE0420284,2023,2021,True,0.8240167269710711,62
SE0420287,2023,2021,True,0.6557050946570361,54
SE0420311,2023,2021,True,0.6418707367248147,47
SE0420283,2023,2021,True,0.7337485999574604,70
SE0420261,2023,2021,True,0.7188518646062744,48
SE0420294,2023,2021,True,0.08755545161519383,53
